📺卫视频道,#genre#
CCTV1,http://119.39.198.199:808/hls/1/index.m3u8
CCTV2,http://119.39.198.199:808/hls/2/index.m3u8
CCTV3,http://119.39.198.199:808/hls/3/index.m3u8
CCTV4,http://119.39.198.199:808/hls/4/index.m3u8
CCTV5,http://119.39.198.199:808/hls/5/index.m3u8
CCTV6,http://119.39.198.199:808/hls/6/index.m3u8
CCTV7,http://119.39.198.199:808/hls/7/index.m3u8
CCTV8,http://119.39.198.199:808/hls/8/index.m3u8
CCTV9,http://119.39.198.199:808/hls/9/index.m3u8
CCTV10,http://119.39.198.199:808/hls/10/index.m3u8
CCTV11,http://119.39.198.199:808/hls/11/index.m3u8
CCTV12,http://119.39.198.199:808/hls/12/index.m3u8
CCTV13,http://119.39.198.199:808/hls/13/index.m3u8
CCTV14,http://119.39.198.199:808/hls/14/index.m3u8
CCTV15,http://119.39.198.199:808/hls/15/index.m3u8
CCTV1,http://119.39.198.183:808/hls/1/index.m3u8
CCTV2,http://119.39.198.183:808/hls/2/index.m3u8
CCTV3,http://119.39.198.183:808/hls/3/index.m3u8
CCTV4,http://119.39.198.183:808/hls/4/index.m3u8
CCTV5,http://119.39.198.183:808/hls/5/index.m3u8
CCTV6,http://119.39.198.183:808/hls/6/index.m3u8
CCTV7,http://119.39.198.183:808/hls/7/index.m3u8
CCTV8,http://119.39.198.183:808/hls/8/index.m3u8
CCTV9,http://119.39.198.183:808/hls/9/index.m3u8
CCTV10,http://119.39.198.183:808/hls/10/index.m3u8
CCTV11,http://119.39.198.183:808/hls/11/index.m3u8
CCTV12,http://119.39.198.183:808/hls/12/index.m3u8
CCTV13,http://119.39.198.183:808/hls/13/index.m3u8
CCTV14,http://119.39.198.183:808/hls/14/index.m3u8
CCTV15,http://119.39.198.183:808/hls/15/index.m3u8
📺其他频道,#genre#
河北经济,http://61.240.150.5:81/hls/58/index.m3u8
河北影视,http://61.240.150.5:81/hls/60/index.m3u8
河北少儿,http://61.240.150.5:81/hls/61/index.m3u8
河北公共,http://61.240.150.5:81/hls/62/index.m3u8
河北农民,http://61.240.150.5:81/hls/63/index.m3u8
廊坊公共,http://61.240.150.5:81/hls/68/index.m3u8
梨园,http://124.93.18.239:81/hls/62/index.m3u8
梨园,http://42.58.141.135:81/hls/62/index.m3u8
1,http://120.224.84.170:8085/hls/1/index.m3u8
2,http://120.224.84.170:8085/hls/2/index.m3u8
3,http://120.224.84.170:8085/hls/3/index.m3u8
4,http://120.224.84.170:8085/hls/4/index.m3u8
5,http://120.224.84.170:8085/hls/5/index.m3u8
6,http://120.224.84.170:8085/hls/6/index.m3u8
7,http://120.224.84.170:8085/hls/7/index.m3u8
8,http://120.224.84.170:8085/hls/8/index.m3u8
9,http://120.224.84.170:8085/hls/9/index.m3u8
10,http://120.224.84.170:8085/hls/10/index.m3u8
11,http://120.224.84.170:8085/hls/11/index.m3u8
12,http://120.224.84.170:8085/hls/12/index.m3u8
13,http://120.224.84.170:8085/hls/13/index.m3u8
14,http://120.224.84.170:8085/hls/14/index.m3u8
15,http://120.224.84.170:8085/hls/15/index.m3u8
16,http://120.224.84.170:8085/hls/16/index.m3u8
17,http://120.224.84.170:8085/hls/17/index.m3u8
18,http://120.224.84.170:8085/hls/18/index.m3u8
19,http://120.224.84.170:8085/hls/19/index.m3u8
20,http://120.224.84.170:8085/hls/20/index.m3u8
21,http://120.224.84.170:8085/hls/21/index.m3u8
22,http://120.224.84.170:8085/hls/22/index.m3u8
23,http://120.224.84.170:8085/hls/23/index.m3u8
24,http://120.224.84.170:8085/hls/24/index.m3u8
酷卡动画,http://183.236.10.36:8083/hls/24/index.m3u8
爱大剧,http://183.236.10.36:8083/hls/37/index.m3u8
动作影院,http://122.114.131.154:4060/hls/32/index.m3u8
喜剧影院,http://122.114.131.154:4060/hls/37/index.m3u8
星影,http://122.114.131.154:4060/hls/38/index.m3u8
军事,http://122.114.131.154:4060/hls/39/index.m3u8
法制,http://122.114.131.154:4060/hls/40/index.m3u8
凤凰中文,http://223.95.198.3:8000/hls/20/index.m3u8
NBTV-1,http://223.95.198.3:8000/hls/48/index.m3u8
NBTV-2,http://223.95.198.3:8000/hls/49/index.m3u8
1,http://39.89.40.66:8083/hls/1/index.m3u8
2,http://39.89.40.66:8083/hls/2/index.m3u8
3,http://39.89.40.66:8083/hls/3/index.m3u8
4,http://39.89.40.66:8083/hls/4/index.m3u8
5,http://39.89.40.66:8083/hls/5/index.m3u8
6,http://39.89.40.66:8083/hls/6/index.m3u8
7,http://39.89.40.66:8083/hls/7/index.m3u8
8,http://39.89.40.66:8083/hls/8/index.m3u8
9,http://39.89.40.66:8083/hls/9/index.m3u8
10,http://39.89.40.66:8083/hls/10/index.m3u8
11,http://39.89.40.66:8083/hls/11/index.m3u8
12,http://39.89.40.66:8083/hls/12/index.m3u8
13,http://39.89.40.66:8083/hls/13/index.m3u8
14,http://39.89.40.66:8083/hls/14/index.m3u8
15,http://39.89.40.66:8083/hls/15/index.m3u8
16,http://39.89.40.66:8083/hls/16/index.m3u8
10,http://39.89.40.66:8083/hls/10/index.m3u8
电视剧台,http://119.39.198.199:808/hls/24/index.m3u8
电视剧台,http://119.39.198.183:808/hls/24/index.m3u8
📺海外频道,#genre#
CHC动作电影,http://61.240.150.5:81/hls/110/index.m3u8
爱电影,http://183.236.10.36:8083/hls/38/index.m3u8
经典电影,http://122.114.131.154:4060/hls/36/index.m3u8
📺港澳地区,#genre#
梨园频道,http://61.240.150.5:81/hls/70/index.m3u8
英语频道,http://124.93.18.239:81/hls/63/index.m3u8
英语频道,http://42.58.141.135:81/hls/63/index.m3u8
📺地方频道,#genre#
上海,http://124.93.18.239:81/hls/25/index.m3u8
重庆,http://124.93.18.239:81/hls/26/index.m3u8
辽宁新闻,http://124.93.18.239:81/hls/28/index.m3u8
辽宁体育,http://124.93.18.239:81/hls/56/index.m3u8
辽宁经济,http://124.93.18.239:81/hls/57/index.m3u8
陕西新闻,http://106.44.226.206:88/hls/43/index.m3u8
陕西都市,http://106.44.226.206:88/hls/44/index.m3u8
陕西体育,http://106.44.226.206:88/hls/45/index.m3u8
陕西秦腔,http://106.44.226.206:88/hls/46/index.m3u8
陕西戏曲,http://106.44.226.206:88/hls/47/index.m3u8
上海,http://42.58.141.135:81/hls/25/index.m3u8
重庆,http://42.58.141.135:81/hls/26/index.m3u8
辽宁新闻,http://42.58.141.135:81/hls/28/index.m3u8
辽宁体育,http://42.58.141.135:81/hls/56/index.m3u8
辽宁经济,http://42.58.141.135:81/hls/57/index.m3u8
广东体育,http://183.236.10.36:8083/hls/39/index.m3u8
北京卡酷少儿,http://122.114.131.154:4060/hls/33/index.m3u8
湖南金鹰卡通,http://122.114.131.154:4060/hls/34/index.m3u8
浙江新闻,http://223.95.198.3:8000/hls/50/index.m3u8
浙江民生,http://223.95.198.3:8000/hls/51/index.m3u8
浙江少儿,http://223.95.198.3:8000/hls/52/index.m3u8
湖南娱乐,http://119.39.198.199:808/hls/18/index.m3u8
湖南教育,http://119.39.198.199:808/hls/21/index.m3u8
湖南经视,http://119.39.198.199:808/hls/22/index.m3u8
湖南都市,http://119.39.198.199:808/hls/23/index.m3u8
湖南电影,http://119.39.198.199:808/hls/25/index.m3u8
湖南娱乐,http://119.39.198.183:808/hls/18/index.m3u8
湖南教育,http://119.39.198.183:808/hls/21/index.m3u8
湖南经视,http://119.39.198.183:808/hls/22/index.m3u8
湖南都市,http://119.39.198.183:808/hls/23/index.m3u8
湖南电影,http://119.39.198.183:808/hls/25/index.m3u8
📺CGTN,#genre#
俄语频道,http://124.93.18.239:81/hls/64/index.m3u8
西班牙语,http://124.93.18.239:81/hls/65/index.m3u8
阿拉伯语,http://124.93.18.239:81/hls/66/index.m3u8
法语频道,http://124.93.18.239:81/hls/67/index.m3u8
俄语频道,http://42.58.141.135:81/hls/64/index.m3u8
西班牙语,http://42.58.141.135:81/hls/65/index.m3u8
阿拉伯语,http://42.58.141.135:81/hls/66/index.m3u8
法语频道,http://42.58.141.135:81/hls/67/index.m3u8
📺中央电视台,#genre#
央视台球,http://183.236.10.36:8083/hls/40/index.m3u8
📺数字频道,#genre#
嘉佳卡通,http://122.114.131.154:4060/hls/35/index.m3u8
金鹰纪实高清,http://122.114.131.154:4018/hls/32/index.m3u8
金鹰卡通,http://119.39.198.199:808/hls/17/index.m3u8
金鹰纪实,http://119.39.198.199:808/hls/19/index.m3u8
金鹰卡通,http://119.39.198.183:808/hls/17/index.m3u8
金鹰纪实,http://119.39.198.183:808/hls/19/index.m3u8
📺DOX系列,#genre#
石家庄新闻综合高清,http://122.114.131.154:4018/hls/18/index.m3u8
