📺卫视频道,#genre#
卡酷少儿,http://183.221.211.20:808/hls/49/index.m3u8
嘉佳卡通 ,http://183.221.211.20:808/hls/50/index.m3u8
卡酷少儿,http://183.221.211.20:808/hls/57/index.m3u8
📺DOX系列,#genre#
CETV-1高清,http://182.91.38.0:1194/hls/58/index.m3u8
CETV-4高清,http://182.91.38.0:1194/hls/60/index.m3u8
📺地方频道,#genre#
安徽公共,http://39.105.190.112:8009/hls/18/index.m3u8
安徽经济生活,http://39.105.190.112:8009/hls/19/index.m3u8
安徽影视,http://39.105.190.112:8009/hls/20/index.m3u8
安徽综艺,http://39.105.190.112:8009/hls/22/index.m3u8
河南都市频道,http://219.156.28.77:8082/hls/19/index.m3u8
河南法制频道,http://219.156.28.77:8082/hls/21/index.m3u8
广东珠江,http://14.155.145.161:8088/hls/29/index.m3u8
广东综艺,http://14.155.145.161:8088/hls/30/index.m3u8
广东影视,http://14.155.145.161:8088/hls/32/index.m3u8
北京文艺,http://114.252.114.191:8899/hls/17/index.m3u8
BTV科教,http://114.252.114.191:8899/hls/18/index.m3u8
BTV影视,http://114.252.114.191:8899/hls/19/index.m3u8
BTV生活,http://114.252.114.191:8899/hls/20/index.m3u8
BTV少儿,http://114.252.114.191:8899/hls/21/index.m3u8
四川经济频道,http://183.221.211.20:808/hls/51/index.m3u8
四川新闻资讯,http://183.221.211.20:808/hls/52/index.m3u8
四川影视文艺,http://183.221.211.20:808/hls/53/index.m3u8
四川科教频道,http://183.221.211.20:808/hls/54/index.m3u8
四川公共频道,http://183.221.211.20:808/hls/55/index.m3u8
📺CIBN系列,#genre#
涡阳综合,http://39.105.190.112:8009/hls/28/index.m3u8
📺NewTV系列,#genre#
古装剧场,http://39.105.190.112:8009/hls/56/index.m3u8
📺海外频道,#genre#
家庭影院,http://39.105.190.112:8009/hls/57/index.m3u8
深圳体育,http://14.155.145.161:8088/hls/24/index.m3u8
峨眉电影频道,http://183.221.211.20:808/hls/56/index.m3u8
📺港澳地区,#genre#
都市频道,http://221.14.142.118:8000/hls/18/index.m3u8
民生频道,http://221.14.142.118:8000/hls/19/index.m3u8
法治频道,http://221.14.142.118:8000/hls/20/index.m3u8
电视剧频道,http://221.14.142.118:8000/hls/21/index.m3u8
